State,count
DELHI,17
CHANDIGARH,4
MAHARASHTRA,4
KERALA,3
MADHYA PRADESH,2
KARNATAKA,2
PUNJAB,2
MIZORAM,0
DAMAN AND DIU,0
JAMMU & KASHMIR,0
DADRA AND NAGAR HAVELI,0
UTTAR PRADESH,0
NAGALAND,0
GUJARAT,0
GOA,0
ASSAM,0
PUDUCHERRY,0
HIMACHAL PRADESH,0
ANDAMAN AND NICOBAR ISLANDS,0
UTTARAKHAND,0
TAMIL NADU,0
HARYANA,0
MANIPUR,0
RAJASTHAN,0
SIKKIM,0
JAMMU AND KASHMIR,0
ANDHRA PRADESH,0
BIHAR,0
MEGHALAYA,0
TRIPURA,0
WEST BENGAL,0
ARUNACHAL PRADESH,0
TELANGANA,0
CHHATTISGARH,0
JHARKHAND,0
ODISHA,0
LAKSHADWEEP,0
