State,count
DELHI,65
GUJARAT,43
ASSAM,14
TRIPURA,11
MAHARASHTRA,11
RAJASTHAN,9
ANDHRA PRADESH,9
UTTAR PRADESH,8
MADHYA PRADESH,6
HARYANA,4
UTTARAKHAND,4
ODISHA,3
PUNJAB,2
KARNATAKA,2
KERALA,2
GOA,1
JAMMU & KASHMIR,1
PUDUCHERRY,1
CHANDIGARH,1
TAMIL NADU,1
ARUNACHAL PRADESH,1
NAGALAND,0
WEST BENGAL,0
ANDAMAN AND NICOBAR ISLANDS,0
HIMACHAL PRADESH,0
JHARKHAND,0
CHHATTISGARH,0
TELANGANA,0
MEGHALAYA,0
MANIPUR,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
BIHAR,0
JAMMU AND KASHMIR,0
DAMAN AND DIU,0
SIKKIM,0
LAKSHADWEEP,0
